ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG
966	106	fear	poollađ	poollađ			124-a
967	107	fear	põõllâd	põõllâd			124-a
968	108	fear	pēlle	pēlle			124-a
969	203	fear	pelätä	pelätä			124-a
970	209	fear	peltšämä	peltšämä			124-a
971	211	fear	pelgämä	pelgämä			124-a
972	301	fear	pelʹems	pelʹems			124-a
973	501	fear	povni̮	povni̮			124-a
974	503	fear	povni̮	povni̮			124-a
975	601	fear	fél	fél			124-a
976	701	fear	pili	pili			124-a
977	807	fear	pǝl-, pǝlil-	pǝl-			124-a
978	807	fear	pǝl-, pǝlil-	pǝlil-			124-a
979	901	fear	hi̮li̮msi̮, hilʹiˀśi	hi̮li̮msi̮			124-a
980	901	fear	hi̮li̮msi̮, hilʹiˀśi	hilʹiˀśi			124-a
981	204	fear	varata	varata			124-b
982	207	fear	varaita	varaita			124-b
983	208	fear	pöläᴅä	pöläᴅä			124-b
984	209	fear	kartte̮ma	kartte̮ma			124-c
985	210	fear	karta	karta			124-c
986	212	fear	karrtə	karrtə			124-c
987	401	fear	lüδam	lüδam			124-d
988	504	fear	ki̮škani̮	ki̮škani̮			124-e
989	504	fear	kurdani̮	kurdani̮			124-f
990	701	fear	χuraχli	χuraχli			124-f
991	902	fear	pyínə°	pyínə°			124-g
992	907	fear	enə-	enə-			124-h
993	208	fear	herviᴅä	herviᴅä			124-i
994	0	feather	*tuli̮	*tuli̮		PFU: *tul-ka; alternative reconstruction could be PU *ti̮wi̮(-li̮), PFU *ti̮wi̮-lka; cf. PYuk *tiw-(il-); NB! PFU ?*ti̮wli̮- 'blow (wind)' and PFU ?*ti̮wi̮lka 'wing' seem parallel to PIE derivs. reflected in PGer *windaz 'wind' and *weing- 'blowing (wind)' > 'wing'	125-a
995	102	feather	dålˈgee	dålˈgee			125-a
996	104	feather	dållge	dållge			125-a
997	105	feather	dolgi	dolgi			125-a
998	106	feather	tolge	tolge			125-a
999	107	feather	tåʹlǧǧ	tåʹlǧǧ			125-a
1000	203	feather	sulka	sulka			125-a
1001	204	feather	sulka	sulka			125-a
1002	207	feather	sūg	sūg			125-a
1003	208	feather	sulɢa	sulɢa			125-a
1004	209	feather	suлk	suлk			125-a
1005	210	feather	sulg	sulg			125-a
1006	211	feather	sulg'	sulg'			125-a
1007	212	feather	tūrgəz	tūrgəz			125-a
1008	301	feather	tolga	tolga			125-a
1009	503	feather	bordti̮v	bordti̮v			125-a
1010	504	feather	ti̮li̮	ti̮li̮			125-a
1011	601	feather	toll	toll			125-a
1012	701	feather	towəl	towəl			125-a
1013	807	feather	tŏɣəl	tŏɣəl			125-a
1014	901	feather	totə	totə		From PSd *tuə(j) 'feather' ~ PFU *tulka	125-a
1015	902	feather	to	to			125-a
1016	907	feather	tū	tū			125-a
1017	204	feather	pero	pero			125-b
1018	101	feather	badtse	badtse			125-c
1019	108	feather	pōnnc	pōnnc			125-c
1020	401	feather	pun	pun			125-c
1021	701	feather	pun	pun			125-c
1022	807	feather	pun	pun			125-c
1023	401	feather	pə̑stə̑l	pə̑stə̑l			125-d
1024	501	feather	ge̮n	ge̮n			125-e
1025	503	feather	ge̮n	ge̮n			125-e
1026	902	feather	tər	tər			125-f
1027	907	feather	tar	tar			125-f
1028	203	feather	höyhen	höyhen			125-g
1029	204	feather	heyhen	heyhen			125-g
1030	208	feather	höühen	höühen			125-g
1031	203	few	vähän	vähän			126-a
1032	204	few	vähä(n)	vähä			126-a
1033	207	few	vähä	vähä			126-a
1034	208	few	väh̆häin ~ vähäin	väh̆häin ~ vähäin			126-a
1035	209	few	vähä	vähä			126-a
1036	210	few	vähe	vähe			126-a
1037	211	few	veidüq	veidüq			126-a
1038	203	few	harva	harva			126-b
1039	204	few	harva	harva			126-b
1040	207	few	harv	harv			126-b
1041	212	few	ɔ̄ra	ɔ̄ra			126-b
1042	212	few	veìtə	veìtə			126-c
1043	105	few	uhccán	uhccán			126-d
1044	106	few	uccáá, ucánjii	uccáá			126-d
1045	106	few	uccáá, ucánjii	ucánjii			126-d
1046	107	few	occanj ~ õccnja etc.	occanj ~ õccnja etc.			126-d
1047	101	few	gille	gille			126-e
1048	102	few	gille	gille			126-e
1049	107	few	siõmˈmna ~ simmna	siõmˈmna ~ simmna			126-f
1050	301	few	alamo	alamo			126-g
1051	401	few	iziš	iziš			126-h
1052	501	few	te̮ke̮te̮	te̮ke̮te̮			126-i
1053	401	few	šaɣal	šaɣal			126-j
1054	601	few	kevés	kevés			126-k
1055	701	few	moś	moś			126-l
1056	807	few	č̣i̮mǝl	č̣i̮mǝl			126-m
1057	901	few	tanuamənu	tanuamənu			126-n
1058	902	few	tyanyo	tyanyo			126-n
1059	901	few	kanərā	kanərā			126-o
1060	907	few	qāna	qāna			126-o
1061	501	few	eča	eča			126-p
1062	503	few	etša	etša			126-p
1063	504	few	odig-og	odig-og			126-q
1064	108	few	vānas	vānas			126-r
1065	503	few	ńevna	ńevna			126-s
1066	105	few	veahá	veahá			126-t
1067	106	few	váhá	váhá			126-t
1068	105	few	hárvvis	hárvvis			126-u
1069	203	fight	tapella	tapella			127-a
1070	204	fight	tapella	tapella			127-a
1071	208	fight	tapella	tapella			127-a
1072	209	fight	tappè̮ma	tappè̮ma			127-a
1073	212	fight	taplə	taplə			127-a
1074	0	fight	*torV-	*torV-			127-b
1075	101	fight	dåarodh	dåarodh			127-b
1076	102	fight	dååròdit	dååròdit			127-b
1077	104	fight	dårrot	dårrot			127-b
1078	105	fight	doarrut	doarrut			127-b
1079	106	fight	toarruđ	toarruđ			127-b
1080	107	fight	tuärrad	tuärrad			127-b
1081	108	fight	tuarre	tuarre			127-b
1082	204	fight	torata	torata			127-b
1083	207	fight	torata	torata			127-b
1084	301	fight	tuŕems	tuŕems			127-b
1085	901	fight	torasa, torarsa	torasa			127-b
1086	901	fight	torasa, torarsa	torarsa			127-b
1087	210	fight	kakelda	kakelda			127-c
1088	211	fight	kaklõma ~ kakkõlõma	kaklõma ~ kakkõlõma			127-c
1089	401	fight	kreδalam	kreδalam			127-d
1090	501	fight	ti̮škaśni̮	ti̮škaśni̮			127-e
1091	503	fight	ti̮škaśni̮	ti̮škaśni̮			127-e
1092	501	fight	kośaśni̮	kośaśni̮			127-f
1093	504	fight	žugiśki̮ni̮	žugiśki̮ni̮			127-g
1094	601	fight	verekszik, verekedik	verekszik			127-h
1095	601	fight	verekszik, verekedik	verekedik			127-h
1096	701	fight	alχati	alχati			127-i
1097	807	fight	ńul-wel-	ńul-wel-			127-j
1098	902	fight	pyodə°	pyodə°			127-k
1099	907	fight	quə̑tu-	quə̑tu-			127-l
1100	807	fight	lälʹǝɣsǝ-	lälʹǝɣsǝ-			127-n
1101	901	fight	kəməuˀtəsa, kəməumsa	kəməuˀtəsa			127-o
1102	901	fight	kəməuˀtəsa, kəməumsa	kəməumsa			127-o
1	0	fire	*tuli̮	*tuli̮			1-a
2	101	fire	dålle	dålle			1-a
3	102	fire	dålla	dålla			1-a
4	104	fire	dållå	dållå			1-a
5	105	fire	dolla	dolla			1-a
6	106	fire	tulla	tulla			1-a
7	107	fire	toll	toll			1-a
8	108	fire	tōll	tōll			1-a
9	203	fire	tuli	tuli			1-a
10	204	fire	tuli	tuli			1-a
11	207	fire	tulʹi	tulʹi			1-a
12	208	fire	tuli	tuli			1-a
13	209	fire	tuli	tuli			1-a
14	210	fire	tuli	tuli			1-a
15	211	fire	tuli	tuli			1-a
16	212	fire	tuʾlʹ	tuʾlʹ			1-a
17	301	fire	tol	tol			1-a
18	401	fire	tul	tul			1-a
19	504	fire	ti̮l	ti̮l			1-a
20	901	fire	tuj	tuj			1-a
21	902	fire	tu	tu			1-a
22	907	fire	tǖ	tǖ			1-a
23	207	fire	lʹämoi	lʹämoi			1-b
24	501	fire	bi	bi			1-c
25	503	fire	bi	bi			1-c
26	601	fire	tűz	tűz			1-d
27	807	fire	tö̆ɣət	tö̆ɣət			1-d
28	701	fire	ulʹa	ulʹa			1-e
29	701	fire	nāj	nāj			1-f
7760	0	fish	*kala	*kala			39-a
7761	101	fish	guelie	guelie			39-a
7762	102	fish	güellee	güellee			39-a
7763	104	fish	guolle	guolle			39-a
7764	105	fish	guolli	guolli			39-a
7765	106	fish	kyeli	kyeli			39-a
7766	107	fish	kueʹll	kueʹll			39-a
7767	108	fish	kūll’	kūll’			39-a
7768	203	fish	kala	kala			39-a
7769	204	fish	kala	kala			39-a
7770	207	fish	kala	kala			39-a
7771	208	fish	kala	kala			39-a
7772	209	fish	kaлa	kaлa			39-a
7773	210	fish	kala	kala			39-a
7774	211	fish	kala	kala			39-a
7775	212	fish	kalà	kalà			39-a
7776	301	fish	kal	kal			39-a
7777	401	fish	kol	kol			39-a
7778	601	fish	hal	hal			39-a
7779	701	fish	χūl	χūl			39-a
7780	807	fish	kul	kul			39-a
7781	901	fish	koli̮	koli̮			39-a
7782	902	fish	xalya	xalya			39-a
7783	907	fish	quə̑lə	quə̑lə			39-a
7784	501	fish	ćeri	ćeri			39-b
7785	503	fish	ćeri	ćeri			39-b
7786	504	fish	ćori̮g	ćori̮g			39-b
1103	0	five	*wijtti ?	*wijtti ?		In Samoyed, cognates used in meaning 'ten'	128-a
1104	101	five	vïjhte	vïjhte			128-a
1105	102	five	viihta	viihta			128-a
1106	104	five	vihta ~ vihtta	vihta ~ vihtta			128-a
1107	105	five	vihtta	vihtta			128-a
1108	106	five	vitta	vitta			128-a
1109	107	five	vitt	vitt			128-a
1110	108	five	vɨdt	vɨdt			128-a
1111	203	five	viisi	viisi			128-a
1112	204	five	viisi	viisi			128-a
1113	207	five	viž	viž			128-a
1114	208	five	vīz	vīz			128-a
1115	209	five	vīs	vīs			128-a
1116	210	five	viis	viis			128-a
1117	211	five	viis'	viis'			128-a
1118	212	five	vīž	vīž			128-a
1119	301	five	vetʹe	vetʹe			128-a
1120	401	five	βič, βizə̑t	βič		Former attr.	128-a
1121	401	five	βič, βizə̑t	βizə̑t		Former attr.	128-a
1122	501	five	vit	vit			128-a
1123	503	five	vit	vit			128-a
1124	504	five	vitʹ	vitʹ			128-a
1125	601	five	öt	öt			128-a
1126	701	five	at	at			128-a
1127	807	five	wet	wet			128-a
1128	901	five	səŋhəlʹaŋkə	səŋhəlʹaŋkə			128-b
1129	902	five	səmp°lyaŋk°	səmp°lyaŋk°			128-b
1130	907	five	sompəlaŋqə ~ sompəläŋqə	sompəlaŋqə ~ sompəläŋqə			128-b
1131	203	float	kellua	kellua			129-a
1132	203	float	leijua	leijua			129-b
1133	204	float	kuploa	kuploa			129-c
1134	210	float	hõljuda	hõljuda			129-d
1135	211	float	hõl'oma ~ hel'oma	hõl'oma ~ hel'oma			129-d
1136	212	float	klē̮rə	klē̮rə			129-e
1137	102	float	gåbˈdoot	gåbˈdoot			129-f
1138	104	float	gåbbdut	gåbbdut			129-f
1139	105	float	govdut	govdut			129-f
1140	501	float	šli̮vgi̮ni̮	šli̮vgi̮ni̮			129-g
1141	601	float	lebeg	lebeg			129-h
1142	701	float	portɣinti	portɣinti			129-i
1143	902	float	xətə°	xətə°			129-j
1144	204	float	höyhötellä	höyhötellä			129-k
1145	301	float	ukšnoms	ukšnoms			129-l
1146	504	float	lejkani̮	lejkani̮			129-m
1147	601	float	száll	száll			129-n
1148	807	float	täŋimtǝ- ~ täŋkimtä-	täŋimtǝ- ~ täŋkimtä-			129-o
1149	807	float	nawǝ-	nawǝ-			129-p
1150	907	float	qūrə-	qūrə-			129-q
1151	108	float	vūjje	vūjje			129-r
1152	211	float	udsalõma	udsalõma			129-s
1153	503	float	ujji̮ni̮	ujji̮ni̮			129-t
1154	209	float	лē̮ttsuma	лē̮ttsuma			129-u
1155	101	float	gabpeldidh	gabpeldidh			129-v
1156	106	float	koblođ	koblođ			129-v
1157	107	float	kåbllad	kåbllad			129-v
1158	901	float	dʹambiśa	dʹambiśa			129-w
1159	901	float	kudʹusa	kudʹusa			129-x
1197	203	flow	virrata	virrata			130-a
1198	204	flow	virrata	virrata			130-a
1199	208	flow	virraᴅa	virraᴅa			130-a
1200	209	flow	virtama	virtama			130-a
1201	207	flow	joksta	joksta			130-b
1202	211	flow	juuskma	juuskma			130-b
1203	212	flow	jùokšə	jùokšə			130-b
1204	210	flow	voolata	voolata			130-c
1205	701	flow	owi	owi			130-c
1206	807	flow	ŏɣa-	ŏɣa-			130-c
1207	101	flow	galkedh	galkedh			130-d
1208	102	flow	gålˈgat	gålˈgat			130-d
1209	104	flow	gållgåt	gållgåt			130-d
1210	105	flow	golgat	golgat			130-d
1211	106	flow	kulgađ	kulgađ			130-d
1212	107	flow	kolggâd	kolggâd			130-d
1213	108	flow	kōllke	kōllke			130-d
1214	301	flow	čudʹems	čudʹems			130-e
1215	401	flow	joɣem	joɣem			130-f
1216	501	flow	vizuvtni̮	vizuvtni̮			130-g
1217	503	flow	vizi̮vtni̮	vizi̮vtni̮			130-g
1218	504	flow	vijani̮	vijani̮			130-h
1219	504	flow	bi̮źi̮ni̮	bi̮źi̮ni̮			130-i
1220	601	flow	folyik	folyik			130-j
1221	701	flow	ńōriɣli	ńōriɣli			130-k
1222	902	flow	yent°q	yent°q			130-l
1223	907	flow	kȫŋ-	kȫŋ-			130-m
1224	0	flow	*ćorV- ?	*ćorV- ?		Representation in FP uncertain	130-n
1225	807	flow	ńăχ(ǝ)rǝl-	ńăχrǝl-			130-o
1226	901	flow	luaˀtusa	luaˀtusa			130-p
1227	106	flower	kukká	kukká			131-a
1228	203	flower	kukka	kukka			131-a
1229	204	flower	kukka	kukka			131-a
1230	208	flower	kukka	kukka			131-a
1231	209	flower	kuk̄	kuk̄			131-a
1232	207	flower	änik	änik			131-b
1233	210	flower	lill	lill			131-c
1234	211	flower	lill'	lill'			131-c
1235	212	flower	putʹk(əz)	putʹk			131-d
1236	212	flower	pusk ~ pušk	pusk ~ pušk			131-e
1237	105	flower	lieđđi	lieđđi			131-f
1238	101	flower	plåamstere	plåamstere			131-g
1239	101	flower	rïesege	rïesege			131-h
1240	105	flower	rássi	rássi			131-h
1241	106	flower	rääsi	rääsi			131-h
1242	107	flower	(heäʹrvv)rääʹss	rääʹss			131-h
1243	108	flower	rāss’	rāss’			131-h
1244	301	flower	ćeća	ćeća			131-i
1245	207	flower	cvetuińe	cvetuińe			131-j
1246	601	flower	virág	virág			131-k
1247	701	flower	śōri	śōri			131-l
1248	902	flower	ŋəmteq	ŋəmteq			131-m
1249	907	flower	si̮rkə	si̮rkə			131-n
1250	401	flower	peleδə̑š	peleδə̑š			131-o
1251	212	flower	ēdrəm	ēdrəm			131-p
1252	501	flower	ʒ́oriʒ́	ʒ́oriʒ́			131-q
1253	503	flower	ʒ́oriʒ́	ʒ́oriʒ́			131-q
1254	807	flower	li̮jwɜ	li̮jwɜ			131-r
1255	301	flower	cvet(ka)	cvet			131-s
1256	504	flower	śaśka	śaśka			131-t
1257	901	flower	lukuðiaj	lukuðiaj			131-t
1258	102	flower	plumma	plumma			131-u
1259	104	flower	gedjek	gedjek			131-v
1260	203	fly	lentää	lentää			132-a
1261	204	fly	lenteä	lenteä			132-a
1262	207	fly	leta	leta			132-a
1263	208	fly	lentǟ	lentǟ			132-a
1264	209	fly	lentämä	lentämä			132-a
1265	210	fly	lennata	lennata			132-a
1266	211	fly	lindama	lindama			132-a
1267	212	fly	linndə	linndə			132-a
1268	105	fly	girdit	girdit			132-b
1269	106	fly	kirdeđ	kirdeđ			132-b
1270	107	fly	ǩeʹrdded	ǩeʹrdded			132-b
1271	108	fly	kɨrr’te	kɨrr’te			132-b
1272	301	fly	lʹivtʹams	lʹivtʹams			132-c
1273	401	fly	čoŋeštem	čoŋeštem			132-d
1274	501	fly	lebavni̮	lebavni̮			132-e
1275	503	fly	lebavni̮	lebavni̮			132-e
1276	504	fly	lobi̮ni̮, lobʒ́i̮ni̮	lobi̮ni̮			132-e
1277	504	fly	lobi̮ni̮, lobʒ́i̮ni̮	lobʒ́i̮ni̮			132-e
1278	601	fly	repül	repül			132-f
1279	701	fly	tili ~ tiɣli	tili ~ tiɣli			132-g
1280	807	fly	ləɣəl-	ləɣəl-			132-g
1281	901	fly	təirśi	təirśi			132-h
1282	902	fly	tyírcy°	tyírcy°			132-h
1283	907	fly	tī-	tī-			132-h
1284	101	fly	haeliehtidh	haeliehtidh			132-i
1285	102	fly	haalèhtit	haalèhtit			132-i
1286	104	fly	háledit	háledit			132-i
3674	106	fly_n	kiärpáž	kiärpáž			20-a
3675	203	fly_n	kärpänen	kärpänen			20-a
3676	204	fly_n	kärpäine	kärpäine			20-a
3677	207	fly_n	kärbhǟń	kärbhǟń			20-a
3678	208	fly_n	kärpäin	kärpäin			20-a
3679	209	fly_n	tšärpein	tšärpein			20-a
3680	210	fly_n	kärbes	kärbes			20-a
3681	211	fly_n	kärbläne	kärbläne			20-a
3682	212	fly_n	kärmi	kärmi			20-a
3683	301	fly_n	karvo	karvo			20-a
3684	401	fly_n	karme	karme			20-a
3685	101	fly_n	tjoere	tjoere			20-b
3686	105	fly_n	čurrot	čurrot			20-b
3687	107	fly_n	čuâr(as) ~ čuâraš	čuâr ~ čuâraš			20-b
3688	108	fly_n	čueraš	čueraš			20-b
3689	501	fly_n	gut	gut			20-c
3690	503	fly_n	gut	gut			20-c
3691	504	fly_n	kut	kut			20-c
3692	601	fly_n	légy	légy			20-d
3693	701	fly_n	sēriwārp	sēriwārp			20-e
3694	807	fly_n	si̮rəńtʹi̮w	si̮rəńtʹi̮w			20-e
3695	907	fly_n	čī̮pä	čī̮pä			20-f
3696	401	fly_n	orašə̑ŋe	orašə̑ŋe			20-g
3697	902	fly_n	toxontabco	toxontabco			20-h
3698	101	fly_n	boerege	boerege			20-i
3699	901	fly_n	kir	kir			20-j
1287	203	fog	sumu	sumu			133-a
1288	204	fog	sumu	sumu			133-a
1289	207	fog	sumeg	sumeg			133-a
1290	208	fog	sumu	sumu			133-a
1291	301	fog	suv	suv			133-a
1292	208	fog	uᴅu	uᴅu			133-b
1293	210	fog	udu	udu			133-b
1294	211	fog	undsõq, udsu	undsõq			133-b
1295	211	fog	undsõq, udsu	udsu			133-b
1296	212	fog	uʾd	uʾd			133-b
1297	102	fog	murhkoo	murhkoo			133-c
1298	104	fog	murrko	murrko			133-c
1299	105	fog	murku	murku			133-c
1300	101	fog	mearhka	mearhka			133-d
1301	105	fog	mierká	mierká			133-d
1302	106	fog	miär'kká	miär'kká			133-d
1303	107	fog	suâlnõk	suâlnõk			133-e
1304	204	fog	tumana	tumana			133-f
1305	401	fog	tütə̑ra ~ tütra	tütə̑ra ~ tütra			133-g
1306	501	fog	ru	ru			133-h
1307	504	fog	bus	bus			133-i
1308	0	fog	*küntV	*küntV			133-j
1309	601	fog	köd	köd			133-j
1310	701	fog	sēŋkw	sēŋkw			133-k
1311	807	fog	č̣üχ	č̣üχ			133-k
1312	902	fog	syinyo	syinyo			133-l
1313	907	fog	ćaptu	ćaptu			133-m
1314	108	fog	cīgk	cīgk			133-n
1315	208	fog	tomakka	tomakka			133-o
1316	209	fog	tomak̄	tomak̄			133-o
1317	301	fog	tuman	tuman			133-p
1318	503	fog	tuman	tuman			133-q
1319	901	fog	kəku	kəku			133-r
7702	0	foot	*jalka	*jalka		PFU: *ji̮lka	37-a
7703	101	foot	juelkie	juelkie			37-a
7704	102	foot	jüelˈgee	jüelˈgee			37-a
7705	104	foot	juällge	juällge			37-a
7706	105	foot	juolgi	juolgi			37-a
7707	106	foot	jyel'gi	jyel'gi			37-a
7708	107	foot	jueʹlǧǧ	jueʹlǧǧ			37-a
7709	108	foot	jūll’k	jūll’k			37-a
7710	203	foot	jalka	jalka			37-a
7711	204	foot	jalka	jalka			37-a
7712	207	foot	jaug	jaug			37-a
7713	208	foot	jalɢa	jalɢa			37-a
7714	209	foot	jaлk	jaлk			37-a
7715	210	foot	jalg	jalg			37-a
7716	211	foot	jalg	jalg			37-a
7717	212	foot	jālga	jālga			37-a
7718	401	foot	jol	jol			37-a
7719	301	foot	pilʹge	pilʹge			37-b
7720	501	foot	kok	kok			37-c
7721	503	foot	kok (pi̮de̮s)	kok			37-c
7722	504	foot	kuk	kuk			37-c
7723	504	foot	pi̮d	pi̮d			37-d
7724	601	foot	láb	láb			37-e
7725	701	foot	lāɣəl	lāɣəl			37-f
7726	807	foot	kö̆r	kö̆r			37-g
7727	901	foot	ŋoj	ŋoj			37-h
7728	902	foot	ŋæ	ŋæ			37-h
7729	907	foot	topə	topə			37-i
1320	0	four	*ńeljä	*ńeljä		PFU: *ńeljä ~ *neljä	134-a
1321	101	four	nieljie	nieljie			134-a
1322	102	four	nèlˈja	nèlˈja			134-a
1323	104	four	nällje	nällje			134-a
1324	105	four	njeallje	njeallje			134-a
1325	106	four	nelji	nelji			134-a
1326	107	four	nellj	nellj			134-a
1327	108	four	njiellj	njiellj			134-a
1328	203	four	neljä	neljä			134-a
1329	204	four	neljä	neljä			134-a
1330	207	four	nelʹ	nelʹ			134-a
1331	208	four	neljä	neljä			134-a
1332	209	four	nelʼlʼe	nelʼlʼe			134-a
1333	210	four	neli	neli			134-a
1334	211	four	neli ~ nelli	neli ~ nelli			134-a
1335	212	four	nēlʹa	nēlʹa			134-a
1336	301	four	ńilʹe	ńilʹe			134-a
1337	401	four	nə̑l, nə̑lə̑t	nə̑l		Former attr.	134-a
1338	401	four	nə̑l, nə̑lə̑t	nə̑lə̑t		Former attr.	134-a
1339	501	four	ńolʹ	ńolʹ			134-a
1340	503	four	ńolʹ	ńolʹ			134-a
1341	504	four	ńi̮lʹ	ńi̮lʹ			134-a
1342	601	four	négy	négy			134-a
1343	701	four	ńila	ńila			134-a
1344	807	four	ńələ	ńələ			134-a
1345	901	four	čətə	čətə			134-b
1346	902	four	tyet°	tyet°			134-b
1347	907	four	tēttə	tēttə			134-b
4719	203	fox	kettu	kettu			231-a
4720	101	fox	riepie	riepie			231-b
4721	102	fox	riebiei	riebiei			231-b
4722	104	fox	rebe	rebe			231-b
4723	105	fox	rieban	rieban			231-b
4724	106	fox	riemnjis	riemnjis			231-b
4725	107	fox	riʹmjj ~ rieʹmnnj	riʹmjj ~ rieʹmnnj			231-b
4726	108	fox	rīmm’n	rīmm’n			231-b
4727	204	fox	repo ~ repoi	repo ~ repoi			231-b
4728	207	fox	reboi	reboi			231-b
4729	208	fox	reʙoi	reʙoi			231-b
4730	209	fox	repo	repo			231-b
4731	210	fox	rebane	rebane			231-b
4732	211	fox	repän'	repän'			231-b
4733	212	fox	reʾbbi	reʾbbi			231-b
4734	301	fox	ŕiveź	ŕiveź			231-b
4735	401	fox	rə̑βə̑ž	rə̑βə̑ž			231-b
4736	501	fox	ruć	ruć			231-b
4737	503	fox	ruć	ruć			231-b
4738	504	fox	ʒ́i̮ći̮	ʒ́i̮ći̮			231-b
4739	601	fox	róka	róka		From earlier *rovV-, cf. “ravasz” 'shrewd, cunning'; vowels not corresponding with PFU *repä-ćV	231-b
4740	701	fox	oχsar	oχsar			231-c
4741	807	fox	wo̭ki̮	wo̭ki̮			231-c
4742	901	fox	tunti̮	tunti̮			231-d
4743	902	fox	tyonya	tyonya			231-d
4744	907	fox	loqa	loqa			231-e
1348	106	freeze	jiännuđ	jiännuđ			135-a
1349	107	freeze	jiõŋŋâd	jiõŋŋâd			135-a
1350	203	freeze	jäätyä	jäätyä			135-a
1351	204	freeze	jeätyö	jeätyö			135-a
1352	207	freeze	jaduda	jaduda			135-a
1353	208	freeze	jǟttüä, jǟtöjä	jǟttüä			135-a
1354	208	freeze	jǟttüä, jǟtöjä	jǟtöjä			135-a
1355	209	freeze	jǟttümä	jǟttümä			135-a
1356	210	freeze	jäätuda	jäätuda			135-a
1357	211	freeze	iätümä ~ ijätümä	iätümä ~ ijätümä			135-a
1358	301	freeze	ejendams	ejendams			135-a
1359	401	freeze	ijaŋeš	ijaŋeš			135-a
1360	101	freeze	gelmedh	gelmedh			135-b
1361	102	freeze	galbmeet	galbmeet			135-b
1362	104	freeze	gálbmet	gálbmet			135-b
1363	105	freeze	galbmot	galbmot			135-b
1364	106	freeze	kolmuđ	kolmuđ			135-b
1365	107	freeze	kâʹlmmed	kâʹlmmed			135-b
1366	108	freeze	kall’me	kall’me			135-b
1367	209	freeze	tšülmissümä	tšülmissümä			135-b
1368	212	freeze	killmə ~ küllmə	killmə ~ küllmə			135-b
1369	301	freeze	kelʹḿems	kelʹḿems			135-b
1370	401	freeze	kə̑lmem	kə̑lmem			135-b
1371	501	freeze	ki̮nmi̮ni̮	ki̮nmi̮ni̮			135-b
1372	503	freeze	ki̮nmi̮ni̮	ki̮nmi̮ni̮			135-b
1373	504	freeze	ki̮nmi̮ni̮	ki̮nmi̮ni̮			135-b
1374	601	freeze	megfagy	megfagy			135-c
1375	701	freeze	pōlʹi	pōlʹi			135-c
1376	807	freeze	pat-	pat-			135-d
1377	901	freeze	kənti̮dʹi, kəndi̮bti̮si̮	kənti̮dʹi			135-e
1378	901	freeze	kənti̮dʹi, kəndi̮bti̮si̮	kəndi̮bti̮si̮			135-e
1379	902	freeze	xənyimcy°	xənyimcy°		From ?PU *konta 'frost, cold'	135-e
1380	907	freeze	qantə-	qantə-		From ?PU *konta 'frost, cold'	135-e
1381	301	freeze	taŕkstams	taŕkstams			135-f
1382	211	freeze	karsatuma	karsatuma			135-g
1383	101	full	dïeves	dïeves			136-a
1384	102	full	diävas	diävas			136-a
1385	104	full	devas ~ dievas	devas ~ dievas			136-a
1386	105	full	dievva	dievva			136-a
1387	106	full	tievas	tievas			136-a
1388	107	full	tiudd	tiudd			136-a
1389	108	full	tievvt	tievvt			136-a
1390	203	full	täysi	täysi			136-a
1391	204	full	täysi	täysi			136-a
1392	207	full	tʹäüź	tʹäüź			136-a
1393	208	full	täüz	täüz			136-a
1394	209	full	täünö, täüᴢ	täünö			136-a
1395	209	full	täünö, täüᴢ	täüᴢ			136-a
1396	210	full	täis	täis			136-a
1397	211	full	täüs'	täüs'			136-a
1398	212	full	täùž	täùž			136-a
1399	401	full	tič	tič			136-a
1400	601	full	tele	tele			136-a
1401	701	full	tāɣəl	tāɣəl			136-a
1402	807	full	tel, telǝl, telǝɣ	tel		Latter derivs.	136-a
1403	807	full	tel, telǝl, telǝɣ	telǝl		Latter derivs.	136-a
1404	807	full	tel, telǝl, telǝɣ	telǝɣ		Latter derivs.	136-a
1405	301	full	peškśe	peškśe			136-b
1406	401	full	temše	temše			136-c
1407	0	full	*türi	*türi			136-d
1408	501	full	ti̮r, ti̮ra	ti̮r			136-d
1409	501	full	ti̮r, ti̮ra	ti̮ra			136-d
1410	503	full	ti̮r	ti̮r			136-d
1411	504	full	ti̮r	ti̮r			136-d
1412	907	full	tīrəlʹ	tīrəlʹ			136-d
1413	902	full	panəcy°	panəcy°			136-e
1414	106	full	oles	oles			136-f
1415	101	full	ellies	ellies			136-g
1416	901	full	dʹulsi̮ə	dʹulsi̮ə			136-h
