ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG
1554	NamHsan	I	Ɂɔː	Ɂɔː	ʔ ɔː		1-99
1555	KhunHawt	I	Ɂoː	Ɂoː	ʔ oː		1-99
1556	HtanHsan	I	Ɂɔː	Ɂɔː	ʔ ɔː		1-99
1557	ManLoi	I	Ɂɔː	Ɂɔː	ʔ ɔː		1-99
1558	MengDan	I	ʔoː	ʔoː	ʔ oː		1-99
1559	ChuDongGua	I	ʔoː	ʔoː	ʔ oː		1-99
1560	XiangZhaiTang	I	Ɂow	Ɂow	ʔ ou̯		2-99
1561	PongNuea	I	Ɂow	Ɂow	ʔ ou̯		2-99
1562	NyaungGone	I	ʔo	ʔo	ʔ o		1-99
1563	NoeLae	I	Ɂo	Ɂo	ʔ o		1-99
1564	BanPaw	I	Ɂo	Ɂo	ʔ o		1-99
1565	ChaYeQing	I	Ɂaw	Ɂaw	ʔ au̯		2-99
1566	GuangKa	I	Ɂau	Ɂau	ʔ au̯		2-99
1567	MangBang	I	Ɂaw	Ɂaw	ʔ au̯		2-99
1568	NanSang	I	Ɂaw	Ɂaw	ʔ au̯		2-99
593	NamHsan	abdomen	vɛɁ	vɛɁ	v ɛ ʔ		1-38
594	KhunHawt	abdomen	vac	vac	v a c		1-38
595	HtanHsan	abdomen	vaic	vaic	v ai̯ c		1-38
596	PangKham	abdomen	waɁ	waɁ	w a ʔ		1-38
597	ManLoi	abdomen	vaiɁ	vaiɁ	v ai̯ ʔ		1-38
598	MengDan	abdomen	veʔ	veʔ	v e ʔ		1-38
599	ChuDongGua	abdomen	vɛʔ	vɛʔ	v ɛ ʔ		1-38
600	XiangZhaiTang	abdomen	vac	vac	v a c		1-38
601	PongNuea	abdomen	vaic	vaic	v ai̯ c		1-38
602	NyaungGone	abdomen	văt	văt	v ă t		1-38
603	NoeLae	abdomen	văc	văc	v ă c		1-38
604	BanPaw	abdomen	văt	văt	v ă t		1-38
605	ChaYeQing	abdomen	vat	vat	v a t		1-38
606	GuangKa	abdomen	vat	vat	v a t		1-38
607	MangBang	abdomen	vat	vat	v a t		1-38
608	NanSang	abdomen	vat	vat	v a t		1-38
854	NamHsan	ashes	kafaːŋ	kafaːŋ	k a + f aː ŋ		1-55
855	KhunHawt	ashes	kafaːŋ	kafaːŋ	k a + f aː ŋ		1-55
856	HtanHsan	ashes	kafaːŋ	kafaːŋ	k a + f aː ŋ		1-55
857	PangKham	ashes	kafaːŋ	kafaːŋ	k a + f aː ŋ		1-55
858	ManLoi	ashes	kafaːŋ	kafaːŋ	k a + f aː ŋ		1-55
859	MengDan	ashes	kəfɛːŋ	kəfɛːŋ	k ə + f ɛː ŋ		1-55
860	ChuDongGua	ashes	kafaːŋ	kafaːŋ	k a + f aː ŋ		1-55
861	XiangZhaiTang	ashes	kafaːŋ	kafaːŋ	k a + f aː ŋ		1-55
862	PongNuea	ashes	brɔŋɔː	brɔŋɔː	b r ɔ + ŋ ɔː		2-55
863	NyaungGone	ashes	brɔ ŋɔ	brɔ ŋɔ	b r ɔ + ŋ ɔ		2-55
864	NoeLae	ashes	brɔ ŋɔ	brɔ ŋɔ	b r ɔ + ŋ ɔ		2-55
865	BanPaw	ashes	brɔ ŋɔ	brɔ ŋɔ	b r ɔ + ŋ ɔ		2-55
866	ChaYeQing	ashes	kafaːŋ	kafaːŋ	k a + f aː ŋ		1-55
867	GuangKa	ashes	kafaːŋ	kafaːŋ	k a + f aː ŋ		1-55
868	MangBang	ashes	kafaːŋ	kafaːŋ	k a + f aː ŋ		1-55
869	NanSang	ashes	kafaːŋ	kafaːŋ	k a + f aː ŋ		1-55
369	NamHsan	bird	sim	sim	s i m		1-24
370	KhunHawt	bird	sim	sim	s i m		1-24
371	HtanHsan	bird	sim	sim	s i m		1-24
372	PangKham	bird	sim	sim	s i m		1-24
373	ManLoi	bird	sim	sim	s i m		1-24
374	MengDan	bird	sim	sim	s i m		1-24
375	ChuDongGua	bird	sim	sim	s i m		1-24
376	XiangZhaiTang	bird	siːm	siːm	s iː m		1-24
377	PongNuea	bird	masiːm	masiːm	m a + s iː m		1-24
378	NyaungGone	bird	masim	masim	m a + s i m		1-24
379	NoeLae	bird	masim	masim	m a + s i m		1-24
380	BanPaw	bird	masim	masim	m a + s i m		1-24
381	ChaYeQing	bird	siːm	siːm	s iː m		1-24
382	GuangKa	bird	siːm	siːm	s iː m		1-24
383	MangBang	bird	siːm	siːm	s iː m		1-24
384	NanSang	bird	siːm	siːm	s iː m		1-24
321	NamHsan	bite	ɡaɁ	ɡaɁ	g a ʔ		1-21
322	KhunHawt	bite	ɡaɁ	ɡaɁ	g a ʔ		1-21
323	HtanHsan	bite	ɡaɁ	ɡaɁ	g a ʔ		1-21
324	PangKham	bite	ɡak	ɡak	g a k		1-21
325	ManLoi	bite	kak	kak	k a k		1-21
326	MengDan	bite	kiaʔ	kiaʔ	k i/j a ʔ		1-21
327	ChuDongGua	bite	ɡa?	ɡa?	g a ʔ		1-21
328	XiangZhaiTang	bite	kɔɁ	kɔɁ	k ɔ ʔ		1-21
329	PongNuea	bite	kauɁ	kauɁ	k au̯ ʔ		1-21
330	NyaungGone	bite	kauʔ	kauʔ	k au̯ ʔ		1-21
331	NoeLae	bite	kauɁ	kauɁ	k au̯ ʔ		1-21
332	BanPaw	bite	kauɁ	kauɁ	k au̯ ʔ		1-21
333	ChaYeQing	bite	ɡak	ɡak	g a k		1-21
334	GuangKa	bite	ɡak	ɡak	g a k		1-21
335	MangBang	bite	ɡɔk	ɡɔk	g ɔ k		1-21
336	NanSang	bite	kɔk	kɔk	k ɔ k		1-21
1426	NamHsan	black	ʥәm	ʥәm	dʑ ə m		1-91
1427	KhunHawt	black	ʥәm	ʥәm	dʑ ə m		1-91
1428	HtanHsan	black	ʥәm	ʥәm	dʑ ə m		1-91
1429	PangKham	black	vaŋ	vaŋ	v a ŋ		2-91
1430	ManLoi	black	vaŋ	vaŋ	v a ŋ		2-91
1431	MengDan	black	vaŋ	vaŋ	v a ŋ		2-91
1432	ChuDongGua	black	vaŋ	vaŋ	v a ŋ		2-91
1433	XiangZhaiTang	black	vɔŋ	vɔŋ	v ɔ ŋ		2-91
1434	PongNuea	black	vɔŋ	vɔŋ	v ɔ ŋ		2-91
1435	NyaungGone	black	vɔk	vɔk	v ɔ k		2-91
1436	NoeLae	black	vɔŋ	vɔŋ	v ɔ ŋ		2-91
1437	BanPaw	black	vɔŋ	vɔŋ	v ɔ ŋ		2-91
1438	ChaYeQing	black	vaŋ	vaŋ	v a ŋ		2-91
1439	GuangKa	black	vɔŋ	vɔŋ	v ɔ ŋ		2-91
1440	MangBang	black	vɔŋ	vɔŋ	v ɔ ŋ		2-91
1441	NanSang	black	Ɂivɔŋ	Ɂivɔŋ	ʔ i + v ɔ ŋ		2-91
745	NamHsan	blood	n̥aːm	n̥aːm	n̥ aː m		1-48
746	KhunHawt	blood	n̥aːm	n̥aːm	n̥ aː m		1-48
747	HtanHsan	blood	n̥aːm	n̥aːm	n̥ aː m		1-48
748	PangKham	blood	n̥a:m	n̥a:m	n̥ aː m		1-48
749	ManLoi	blood	n̥aːm	n̥aːm	n̥ aː m		1-48
750	MengDan	blood	n̥ɛːm	n̥ɛːm	n̥ ɛː m		1-48
751	ChuDongGua	blood	n̥aːm	n̥aːm	n̥ aː m		1-48
752	XiangZhaiTang	blood	n̥aːm	n̥aːm	n̥ aː m		1-48
753	PongNuea	blood	n̥aːm	n̥aːm	n̥ aː m		1-48
754	NyaungGone	blood	n̥am	n̥am	n̥ a m		1-48
755	NoeLae	blood	n̥am	n̥am	n̥ a m		1-48
756	BanPaw	blood	n̥am	n̥am	n̥ a m		1-48
757	ChaYeQing	blood	n̥aːm	n̥aːm	n̥ aː m		1-48
758	GuangKa	blood	n̥aːm	n̥aːm	n̥ aː m		1-48
759	MangBang	blood	n̥aːm	n̥aːm	n̥ aː m		1-48
760	NanSang	blood	n̥aːm	n̥aːm	n̥ aː m		1-48
697	NamHsan	bone	kaɁaːŋ	kaɁaːŋ	k a + ʔ aː ŋ		1-45
698	KhunHawt	bone	kanɁaːŋ	kanɁaːŋ	k a n + ʔ aː ŋ		1-45
699	HtanHsan	bone	kәnɁaːŋ	kәnɁaːŋ	k ə n + ʔ aː ŋ		1-45
700	PangKham	bone	kaɁaːŋ	kaɁaːŋ	k a + ʔ aː ŋ		1-45
701	ManLoi	bone	kaɁaːŋ	kaɁaːŋ	k a + ʔ aː ŋ		1-45
702	MengDan	bone	kaʔɛːŋ	kaʔɛːŋ	k a + ʔ ɛː ŋ		1-45
703	ChuDongGua	bone	kaɁaːŋ	kaɁaːŋ	k a + ʔ aː ŋ		1-45
704	XiangZhaiTang	bone	kaɁaːŋ	kaɁaːŋ	k a + ʔ aː ŋ		1-45
705	PongNuea	bone	kaɁaːŋ	kaɁaːŋ	k a + ʔ aː ŋ		1-45
706	NyaungGone	bone	kaʔak	kaʔak	k a + ʔ a k		1-45
707	NoeLae	bone	kaɁaŋ	kaɁaŋ	k a + ʔ a ŋ		1-45
708	BanPaw	bone	kaɁaŋ	kaɁaŋ	k a + ʔ a ŋ		1-45
709	ChaYeQing	bone	kaʔaːŋ	kaʔaːŋ	k a + ʔ aː ŋ		1-45
710	GuangKa	bone	kaɁaːŋ	kaɁaːŋ	k a + ʔ aː ŋ		1-45
711	MangBang	bone	kaɁaːŋ	kaɁaːŋ	k a + ʔ aː ŋ		1-45
712	NanSang	bone	kaɁaːŋ	kaɁaːŋ	k a + ʔ aː ŋ		1-45
966	NamHsan	breathe	khriɁ phә:m	khriɁ phә:m	kʰ r i ʔ + pʰ əː m		1-62
967	KhunHawt	breathe	kanhɔh phә:m	kanhɔh phә:m	k a + nʰ ɔ h + pʰ əː m		1-62
968	HtanHsan	breathe	kәnɁɔh phәːm	kәnɁɔh phәːm	k ə + nˀ ɔ h + pʰ əː m		1-62
969	PangKham	breathe	thuj phәːm	thuj phәːm	tʰ ui̯ + pʰ əː m		1-62
970	ManLoi	breathe	phәːm leh	phәːm leh	pʰ əː m + l e h		1-62
971	MengDan	breathe	phəːm	phəːm	pʰ əː m		1-62
972	ChuDongGua	breathe	həh phəːm	həh phəːm	h ə h + pʰ əː m		1-62
973	XiangZhaiTang	breathe	hək phəːm	hək phəːm	h ə k + pʰ əː m		1-62
974	PongNuea	breathe	hək phəːm	hək phəːm	h ə k + pʰ əː m		1-62
975	NyaungGone	breathe	phəm	phəm	pʰ ə m		1-62
976	NoeLae	breathe	hə̆k phəm	hə̆k phəm	h ə̆ k + pʰ ə m		1-62
977	BanPaw	breathe	hə̆k phəm	hə̆k phəm	h ə̆ k + pʰ ə m		1-62
978	ChaYeQing	breathe	doh pheːm	doh pheːm	d o h + pʰ eː m		1-62
979	GuangKa	breathe	toh phɛːm	toh phɛːm	t o h + pʰ ɛː m		1-62
980	MangBang	breathe	toh phəːm	toh phəːm	t o h + pʰ əː m		1-62
981	NanSang	breathe	tohphəːm	tohphəːm	t o h + pʰ əː m		1-62
1188	NamHsan	burn	ɡuɁ	ɡuɁ	g u ʔ		1-76
1189	KhunHawt	burn	ɡuːt	ɡuːt	g uː t		1-76
1190	HtanHsan	burn	ɡuːɁ	ɡuːɁ	g uː ʔ		1-76
1191	PangKham	burn	ɗɔk	ɗɔk	ɗ ɔ k		2-76
1192	ManLoi	burn	ɗok	ɗok	ɗ o k		2-76
1193	MengDan	burn	ɗoʔ	ɗoʔ	ɗ o ʔ		2-76
1194	ChuDongGua	burn	ɗoʔ	ɗoʔ	ɗ o ʔ		2-76
1195	XiangZhaiTang	burn	douɁ	douɁ	d ou̯ ʔ		2-76
1196	PongNuea	burn	douɁ	douɁ	d ou̯ ʔ		2-76
1197	NyaungGone	burn	douʔ	douʔ	d ou̯ ʔ		2-76
1198	NoeLae	burn	douɁ	douɁ	d ou̯ ʔ		2-76
1199	BanPaw	burn	douɁ	douɁ	d ou̯ ʔ		2-76
1200	ChaYeQing	burn	ɗok	ɗok	ɗ o k		2-76
1201	GuangKa	burn	tok	tok	t o k		2-76
1202	MangBang	burn	tok	tok	t o k		2-76
1203	NanSang	burn	tok	tok	t o k		2-76
777	NamHsan	child	kuan	kuan	k u/w a n		1-50
778	HtanHsan	child	kuan	kuan	k u/w a n		1-50
779	PangKham	child	ɡɔːn	ɡɔːn	g ɔː n		1-50
780	ManLoi	child	ɡɔːn	ɡɔːn	g ɔː n		1-50
781	MengDan	child	kɔnɲɔm	kɔnɲɔm	k ɔ n + ɲ ɔ m		1-50
782	ChuDongGua	child	kɔːn	kɔːn	k ɔː n		1-50
783	XiangZhaiTang	child	ɡɔːn	ɡɔːn	g ɔː n		1-50
784	PongNuea	child	ɡɔːn	ɡɔːn	g ɔː n		1-50
785	NyaungGone	child	ɡɔn	ɡɔn	g ɔ n		1-50
786	NoeLae	child	ɡɔn	ɡɔn	g ɔ n		1-50
787	BanPaw	child	ɡɔn	ɡɔn	g ɔ n		1-50
788	ChaYeQing	child	koːn	koːn	k oː n		1-50
789	GuangKa	child	kɔːn	kɔːn	k ɔː n		1-50
790	MangBang	child	kɔːn	kɔːn	k ɔː n		1-50
791	NanSang	child	kɔːn	kɔːn	k ɔː n		1-50
49	NamHsan	cloud	Ɂuːt	Ɂuːt	ʔ uː t		1-4
50	KhunHawt	cloud	Ɂuːt	Ɂuːt	ʔ uː t		1-4
51	HtanHsan	cloud	ɁuːɁ	ɁuːɁ	ʔ uː ʔ		1-4
52	PangKham	cloud	ɁaɁuːt	ɁaɁuːt	ʔ a + ʔ uː t		1-4
53	ManLoi	cloud	ɁaɁut	ɁaɁut	ʔ a + ʔ u t		1-4
54	MengDan	cloud	ʔuːt	ʔuːt	ʔ uː t		1-4
55	ChuDongGua	cloud	kɨʔuːt	kɨʔuːt	k ɨ + ʔ uː t		1-4
56	XiangZhaiTang	cloud	ŋɁuɁ	ŋɁuɁ	Ø/ə ŋ + ʔ u ʔ		1-4
57	PongNuea	cloud	ŋɁuɁ	ŋɁuɁ	Ø/ə ŋ + ʔ u ʔ		1-4
58	NyaungGone	cloud	ŋ ʔuʔ	ŋ ʔuʔ	Ø/ə ŋ + ʔ u ʔ		1-4
59	NoeLae	cloud	ŋ Ɂu	ŋ Ɂu	Ø/ə ŋ + ʔ u		1-4
60	BanPaw	cloud	ŋ ɁuɁ	ŋ ɁuɁ	Ø/ə ŋ + ʔ u ʔ		1-4
61	ChaYeQing	cloud	ŋɁuːɁ	ŋɁuːɁ	Ø/ə ŋ + ʔ uː ʔ		1-4
62	GuangKa	cloud	ɁoŋɁuːɁ	ɁoŋɁuːɁ	ʔ o ŋ + ʔ uː ʔ		1-4
63	MangBang	cloud	ŋɁuɁ	ŋɁuɁ	Ø/ə ŋ + ʔ u ʔ		1-4
64	NanSang	cloud	ŋɁuːɁ	ŋɁuːɁ	Ø/ə ŋ + ʔ uː ʔ		1-4
1490	NamHsan	cold	kat	kat	k a t		1-95
1491	KhunHawt	cold	kat	kat	k a t		1-95
1492	HtanHsan	cold	kat	kat	k a t		1-95
1493	PangKham	cold	ɡiaɁ	ɡiaɁ	g i/j a ʔ		1-95
1494	ManLoi	cold	ɡaɁ	ɡaɁ	g a ʔ		1-95
1495	MengDan	cold	ɡat	ɡat	g a t		1-95
1496	ChuDongGua	cold	kat	kat	k a t		1-95
1497	XiangZhaiTang	cold	ɡat	ɡat	g a t		1-95
1498	PongNuea	cold	ɡat	ɡat	g a t		1-95
1499	NyaungGone	cold	ɡăt	ɡăt	g ă t		1-95
1500	NoeLae	cold	ɡăt	ɡăt	g ă t		1-95
1501	BanPaw	cold	ɡăt	ɡăt	g ă t		1-95
1502	ChaYeQing	cold	kok	kok	k o k		2-95
1503	GuangKa	cold	kɔːɁ	kɔːɁ	k ɔː ʔ		2-95
1504	MangBang	cold	kɔːɁ	kɔːɁ	k ɔː ʔ		2-95
1505	NanSang	cold	kɔːɁ	kɔːɁ	k ɔː ʔ		2-95
1156	NamHsan	cut	ɡәp	ɡәp	g ə p		1-74
1157	KhunHawt	cut	ɡәp	ɡәp	g ə p		1-74
1158	HtanHsan	cut	ɡәp	ɡәp	g ə p		1-74
1159	PangKham	cut	kap	kap	k a p		1-74
1160	ManLoi	cut	kap	kap	k a p		1-74
1161	MengDan	cut	kiap	kiap	k i/j a p		1-74
1162	ChuDongGua	cut	kap	kap	k a p		1-74
1163	XiangZhaiTang	cut	kəp	kəp	k ə p		1-74
1164	PongNuea	cut	kəp	kəp	k ə p		1-74
1165	NyaungGone	cut	kăp	kăp	k ă p		1-74
1166	NoeLae	cut	kə̆p	kə̆p	k ə̆ p		1-74
1167	BanPaw	cut	kakə̆p	kakə̆p	k a + k ə̆ p		1-74
1168	ChaYeQing	cut	kep	kep	k e p		1-74
1169	GuangKa	cut	kjap	kjap	k j a p		1-74
1170	MangBang	cut	kiap	kiap	k i/j a p		1-74
1171	NanSang	cut	kiap	kiap	k i/j a p		1-74
1061	NamHsan	die	jam	jam	j a m		1-68
1062	KhunHawt	die	jam	jam	j a m		1-68
1063	HtanHsan	die	jam	jam	j a m		1-68
1064	PangKham	die	jam	jam	j a m		1-68
1065	ManLoi	die	jaːm	jaːm	j aː m		1-68
1066	MengDan	die	ʥam	ʥam	dʑ a m		1-68
1067	ChuDongGua	die	jam	jam	j a m		1-68
1068	XiangZhaiTang	die	jam	jam	j a m		1-68
1069	PongNuea	die	jam	jam	j a m		1-68
1070	NyaungGone	die	jăm	jăm	j ă m		1-68
1071	NoeLae	die	jăm	jăm	j ă m		1-68
1072	BanPaw	die	jăm	jăm	j ă m		1-68
1073	ChaYeQing	die	ʥɔːm	ʥɔːm	dʑ ɔː m		1-68
1074	GuangKa	die	ʥɔːm	ʥɔːm	dʑ ɔː m		1-68
1075	MangBang	die	jɔm	jɔm	j ɔ m		1-68
1076	NanSang	die	jɔm	jɔm	j ɔ m		1-68
1172	NamHsan	dig	kәhɓɨŋ	kәhɓɨŋ	k ə h + ɓ ɨ ŋ		1-75
1173	KhunHawt	dig	kәːŋ	kәːŋ	k əː ŋ		2-75
1174	HtanHsan	dig	kәːŋ	kәːŋ	k əː ŋ		2-75
1175	PangKham	dig	ɡəh	ɡəh	g ə h		2-75
1176	ManLoi	dig	ɡəh	ɡəh	g ə h		2-75
1177	MengDan	dig	loʔ	loʔ	l o ʔ		3-75
1178	ChuDongGua	dig	loʔ	loʔ	l o ʔ		3-75
1179	XiangZhaiTang	dig	ɡəx	ɡəx	g ə x		2-75
1180	PongNuea	dig	ɡəh	ɡəh	g ə h		2-75
1181	NyaungGone	dig	ɡə̆h	ɡə̆h	g ə̆ h		2-75
1182	NoeLae	dig	ɡə̆h	ɡə̆h	g ə̆ h		2-75
1183	BanPaw	dig	ɡə̆h	ɡə̆h	g ə̆ h		2-75
1184	ChaYeQing	dig	khut	khut	kʰ u t		4-75
1185	GuangKa	dig	lok	lok	l o k		3-75
1186	MangBang	dig	lok	lok	l o k		3-75
1187	NanSang	dig	kəh	kəh	k ə h		2-75
305	NamHsan	dog	ɁaɁoɁ	ɁaɁoɁ	ʔ a + ʔ o ʔ		1-20
306	KhunHawt	dog	ɁaɁoɁ	ɁaɁoɁ	ʔ a + ʔ o ʔ		1-20
307	HtanHsan	dog	ɁaɁoɁ	ɁaɁoɁ	ʔ a + ʔ o ʔ		1-20
308	PangKham	dog	ɁaɁoɁ	ɁaɁoɁ	ʔ a + ʔ o ʔ		1-20
309	ManLoi	dog	ɁaɁoɁ	ɁaɁoɁ	ʔ a + ʔ o ʔ		1-20
310	MengDan	dog	ʔaʔuʔ	ʔaʔuʔ	ʔ a + ʔ u ʔ		1-20
311	ChuDongGua	dog	ʔaʔoʔ	ʔaʔoʔ	ʔ a + ʔ o ʔ		1-20
312	XiangZhaiTang	dog	sow	sow	s ou̯		2-20
313	PongNuea	dog	masow	masow	m a + s ou̯		2-20
314	NyaungGone	dog	maso	maso	m a + s o		2-20
315	NoeLae	dog	maso	maso	m a + s o		2-20
316	BanPaw	dog	maso	maso	m a + s o		2-20
317	ChaYeQing	dog	maʔoʔ	maʔoʔ	m a + ʔ o ʔ		1-20
318	GuangKa	dog	saw	saw	s au̯		2-20
319	MangBang	dog	saw	saw	s au̯		2-20
320	NanSang	dog	sow	sow	s ou̯		2-20
934	NamHsan	drink	ɗiaŋ	ɗiaŋ	ɗ i/j a ŋ		1-60
935	KhunHawt	drink	tiaŋ	tiaŋ	t i/j a ŋ		1-60
936	HtanHsan	drink	ɗiaŋ	ɗiaŋ	ɗ i/j a ŋ		1-60
937	PangKham	drink	ɗiaŋ	ɗiaŋ	ɗ i/j a ŋ		1-60
938	ManLoi	drink	ɗiaŋ	ɗiaŋ	ɗ i/j a ŋ		1-60
939	MengDan	drink	diaŋ	diaŋ	d i/j a ŋ		1-60
940	ChuDongGua	drink	diaŋ	diaŋ	d i/j a ŋ		1-60
941	XiangZhaiTang	drink	diaŋ	diaŋ	d i/j a ŋ		1-60
942	PongNuea	drink	diaŋ	diaŋ	d i/j a ŋ		1-60
943	NyaungGone	drink	diak	diak	d i/j a k		1-60
944	NoeLae	drink	diaŋ	diaŋ	d i/j a ŋ		1-60
945	BanPaw	drink	diaŋ	diaŋ	d i/j a ŋ		1-60
946	ChaYeQing	drink	ʨoŋ	ʨoŋ	tɕ o ŋ		2-60
947	GuangKa	drink	ʨoŋ	ʨoŋ	tɕ o ŋ		2-60
948	MangBang	drink	ʨoŋ	ʨoŋ	tɕ o ŋ		2-60
949	NanSang	drink	ʨoŋ	ʨoŋ	tɕ o ŋ		2-60
529	NamHsan	ear	lajʨhɔːɁ	lajʨhɔːɁ	l a j + ʨʰ ɔː ʔ		1-34
530	KhunHawt	ear	ralaŋ	ralaŋ	r a + l a ŋ		2-34
531	HtanHsan	ear	lalaŋ	lalaŋ	l a + l a ŋ		2-34
532	PangKham	ear	j̊ok	j̊ok	j̊ o k		1-34
533	ManLoi	ear	lɛːj̊ok	lɛːj̊ok	l ɛː + j̊ o k		1-34
534	MengDan	ear	j̊ok	j̊ok	j̊ o k		1-34
535	ChuDongGua	ear	j̊o?	j̊o?	j̊ o ʔ		1-34
536	XiangZhaiTang	ear	j̊auɁ	j̊auɁ	j̊ au̯ ʔ		1-34
537	PongNuea	ear	jaj̊auɁ	jaj̊auɁ	j a j̊ au̯ ʔ		1-34
538	NyaungGone	ear	j̊ouʔ	j̊ouʔ	j̊ ou̯ ʔ		1-34
539	NoeLae	ear	Ɂaj̊ouʔ	Ɂaj̊ouʔ	ʔ a + j̊ ou̯ ʔ		1-34
540	BanPaw	ear	Ɂaj̊ouɁ	Ɂaj̊ouɁ	ʔ a + j̊ ou̯ ʔ		1-34
541	ChaYeQing	ear	ʨhok	ʨhok	tɕʰ o k		1-34
542	GuangKa	ear	ʨhok	ʨhok	tɕʰ o k		1-34
543	MangBang	ear	laʨhok	laʨhok	l a + tɕʰ o k		1-34
544	NanSang	ear	ʨhok	ʨhok	tɕʰ o k		1-34
145	NamHsan	earth, soil	kәɗɛː	kәɗɛː	k ə + ɗ ɛː		1-10
146	KhunHawt	earth, soil	kәndɛj	kәndɛj	k ə n + d ɛi̯		2-10
147	HtanHsan	earth, soil	kaɗej	kaɗej	k a + ɗ ei̯		2-10
148	PangKham	earth, soil	kaɗaːj	kaɗaːj	k a + ɗ aːi̯		2-10
149	ManLoi	earth, soil	kaɗaːj	kaɗaːj	k a + ɗ aːi̯		2-10
150	MengDan	earth, soil	kədaj	kədaj	k ə + d ai̯		2-10
151	ChuDongGua	earth, soil	kaɗaːj	kaɗaːj	k a + ɗ aːi̯		2-10
152	XiangZhaiTang	earth, soil	kadɛːj	kadɛːj	k a + d ɛːi̯		2-10
153	PongNuea	earth, soil	kadaːj	kadaːj	k a + d aːi̯		2-10
154	NyaungGone	earth, soil	kadaj	kadaj	k a + d ai̯		2-10
155	NoeLae	earth, soil	kadaj	kadaj	k a + d ai̯		2-10
156	BanPaw	earth, soil	kadaj	kadaj	k a + d ai̯		2-10
157	ChaYeQing	earth, soil	kadaːj	kadaːj	k a + d aːi̯		2-10
158	GuangKa	earth, soil	kataːj	kataːj	k a + t aːi̯		2-10
159	MangBang	earth, soil	kataːj	kataːj	k a + t aːi̯		2-10
160	NanSang	earth, soil	kataːj	kataːj	k a + t aːi̯		2-10
918	NamHsan	eat	hɔːm	hɔːm	h ɔː m		1-59
919	KhunHawt	eat	hɔːm	hɔːm	h ɔː m		1-59
920	HtanHsan	eat	hɔm	hɔm	h ɔ m		1-59
921	PangKham	eat	hɔːm	hɔːm	h ɔː m		1-59
922	ManLoi	eat	hɔːm	hɔːm	h ɔː m		1-59
923	MengDan	eat	hɔːm	hɔːm	h ɔː m		1-59
924	ChuDongGua	eat	hoːm	hoːm	h oː m		1-59
925	XiangZhaiTang	eat	hoːm	hoːm	h oː m		1-59
926	PongNuea	eat	hoːm	hoːm	h oː m		1-59
927	NyaungGone	eat	hom	hom	h o m		1-59
928	NoeLae	eat	hom	hom	h o m		1-59
929	BanPaw	eat	hom	hom	h o m		1-59
930	ChaYeQing	eat	hoːm	hoːm	h oː m		1-59
931	GuangKa	eat	hoːm	hoːm	h oː m		1-59
932	MangBang	eat	hom	hom	h o m		1-59
933	NanSang	eat	hoːm	hoːm	h oː m		1-59
401	NamHsan	egg	kadam ɓeɁ	kadam ɓeɁ	k a + d a m + ɓ e ʔ		1-26
402	KhunHawt	egg	kaɗam	kaɗam	k a + ɗ a m		1-26
403	HtanHsan	egg	kaɗam	kaɗam	k a + ɗ a m		1-26
404	PangKham	egg	ɡlaw	ɡlaw	g l au̯		2-26
405	ManLoi	egg	klaw khaj	klaw khaj	k l au̯ + kʰ ai̯		2-26
406	MengDan	egg	ɡlɛːw	ɡlɛːw	g l ɛːu̯		2-26
407	ChuDongGua	egg	ɡraːw ʔiar	ɡraːw ʔiar	g r aːu̯ + ʔ i/j a r		2-26
408	XiangZhaiTang	egg	pəːn	pəːn	p əː n		3-26
409	PongNuea	egg	pəan	pəan	p əa n		3-26
410	NyaungGone	egg	pən ʔian	pən ʔian	p ə n + ʔ i/j a n		3-26
411	NoeLae	egg	pən Ɂian	pən Ɂian	p ə n + ʔ i/j a n		3-26
412	BanPaw	egg	pən Ɂian	pən Ɂian	p ə n + ʔ i/j a n		3-26
413	ChaYeQing	egg	bəːn	bəːn	b əː n		3-26
414	GuangKa	egg	bəːn	bəːn	b əː n		3-26
415	MangBang	egg	bəːn	bəːn	b əː n		3-26
416	NanSang	egg	bəːn	bəːn	b əː n		3-26
497	NamHsan	eye	ŋaːj	ŋaːj	ŋ aːi̯		1-32
498	KhunHawt	eye	ŋaːj	ŋaːj	ŋ aːi̯		1-32
499	HtanHsan	eye	ŋaːj	ŋaːj	ŋ aːi̯		1-32
500	PangKham	eye	bleː ŋaːj	bleː ŋaːj	b l eː + ŋ aːi̯		1-32
501	ManLoi	eye	bleː ŋaːj	bleː ŋaːj	b l eː + ŋ aːi̯		1-32
502	MengDan	eye	ŋaːj	ŋaːj	ŋ aːi̯		1-32
503	ChuDongGua	eye	ŋaːj	ŋaːj	ŋ aːi̯		1-32
504	XiangZhaiTang	eye	ŋaːj	ŋaːj	ŋ aːi̯		1-32
505	PongNuea	eye	ŋaːj	ŋaːj	ŋ aːi̯		1-32
506	NyaungGone	eye	ŋaj	ŋaj	ŋ ai̯		1-32
507	NoeLae	eye	ŋaj	ŋaj	ŋ ai̯		1-32
508	BanPaw	eye	ŋaj	ŋaj	ŋ ai̯		1-32
509	ChaYeQing	eye	ŋaːj	ŋaːj	ŋ aːi̯		1-32
510	GuangKa	eye	ŋaːj	ŋaːj	ŋ aːi̯		1-32
511	MangBang	eye	ŋaːj	ŋaːj	ŋ aːi̯		1-32
