ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG
1022	Amami	they	ʔaɴʨuɴxja	ʔ.a.ɴ.ʨ.u.ɴ.x.j.a	ʔ a ɴ tɕ u ɴ x j a		233
1023	Kyoto	they	anohitojara	a.n.o.h.i.t.o.j.a.r.a	a n o h i t o j a r a		233
1024	Hachijo	they	oraɴsia	o.r.a.ɴ.s.ia	o r a ɴ s i a		232
1025	Shuri	they	ʔatːaː	ʔ.a.tː.aː	ʔ a tː aː		233
1026	Kochi	they	anohitotati	a.n.o.h.i.t.o.t.a.t.i	a n o h i t o t a t i		233
1027	Sado	they	anohitotaʨi	a.n.o.h.i.t.o.t.a.ʨ.i	a n o h i t o t a tɕ i		233
1028	Oki	they	aera	ae.r.a	a e r a		233
1029	Kagoshima	they	aiːdoɴ	aiː.d.o.ɴ	a iː d o ɴ		233
1561	Miyako	thick	uda	u.d.a	u d a		355
1562	Tokyo	thick	aʦui	a.ʦ.ui	a ts ui		354
1563	Amami	thick	ʔaʨiɕari	ʔ.a.ʨ.i.ɕ.a.r.i	ʔ a tɕ i ɕ a r i		354
1564	Kyoto	thick	goʦui	g.o.ʦ.ui	g o ts ui		355
1565	Hachijo	thick	aʦukʲa	a.ʦ.u.kʲ.a	a ts u kʲ a		354
1566	Shuri	thick	ʔaɕisaɴ	ʔ.a.ɕ.i.s.a.ɴ	ʔ a ɕ i s a ɴ		354
1567	Kochi	thick	atui	a.t.ui	a t ui		354
1568	Sado	thick	aʦui	a.ʦ.ui	a ts ui		354
1569	Oki	thick	aʨiː	a.ʨ.iː	a tɕ iː		354
1570	Kagoshima	thick	aiʨi	ai.ʨ.i	a i tɕ i		354
1571	Miyako	thin	p͡sɨsɨ	p͡s.ɨ.s.ɨ	pˢ ɨ s ɨ		357
1572	Tokyo	thin	usui	u.s.ui	u s ui		356
1573	Amami	thin	hisːari	h.i.sː.a.r.i	h i sː a r i		357
1574	Kyoto	thin	usui	u.s.ui	u s ui		356
1575	Hachijo	thin	usukʲa	u.s.u.kʲ.a	u s u kʲ a		356
1576	Shuri	thin	hwisːaɴ	h.w.i.sː.a.ɴ	h w i sː a ɴ		357
1577	Kochi	thin	usui	u.s.ui	u s ui		356
1578	Sado	thin	usui	u.s.ui	u s ui		356
1579	Oki	thin	osiː	o.s.iː	o s iː		356
1580	Kagoshima	thin	uisi	ui.s.i	ui s i		356
1829	Miyako	think	kaŋgaiɭ	k.a.ŋ.g.ai.ɭ	k a ŋ g a i ɭ		423
1830	Tokyo	think	kaɴŋaeru	k.a.ɴ.ŋ.ae.r.u	k a ɴ ŋ a e r u		423
1831	Amami	think	xaɴgeruri	x.a.ɴ.g.e.r.u.r.i	x a ɴ g e r u r i		423
1832	Kyoto	think	kaɴŋaeru	k.a.ɴ.ŋ.ae.r.u	k a ɴ ŋ a e r u		423
1833	Hachijo	think	kaɴgiaru	k.a.ɴ.g.ia.r.u	k a ɴ g i a r u		423
1834	Shuri	think	kaɴgeːjuɴ	k.a.ɴ.g.eː.j.u.ɴ	k a ɴ g eː j u ɴ		423
1835	Kochi	think	kaɴgaeru	k.a.ɴ.g.ae.r.u	k a ɴ g a e r u		423
1836	Sado	think	kaɴgaeru	k.a.ɴ.g.ae.r.u	k a ɴ g a e r u		423
1837	Oki	think	kaɴŋaeru	k.a.ɴ.ŋ.ae.r.u	k a ɴ ŋ a e r u		423
1838	Kagoshima	think	kaɴgu	k.a.ɴ.g.u	k a ɴ g u		423
31	Miyako	this	kuri	k.u.r.i	k u r i		14
32	Tokyo	this	kore	k.o.r.e	k o r e		14
33	Amami	this	xurɨ	x.u.r.ɨ	x u r ɨ		14
34	Kyoto	this	kore	k.o.r.e	k o r e		14
35	Hachijo	this	kore	k.o.r.e	k o r e		14
36	Shuri	this	kuri	k.u.r.i	k u r i		14
37	Kochi	this	kore	k.o.r.e	k o r e		14
38	Sado	this	kore	k.o.r.e	k o r e		14
39	Oki	this	kore	k.o.r.e	k o r e		14
40	Kagoshima	this	koiː	k.oiː	k o iː		14
11	Miyako	thou	vːa	vː.a	vː a		10
12	Tokyo	thou	anata	a.n.a.t.a	a n a t a		5
13	Amami	thou	ʔʲa	ʔʲ.a	ʔʲ a		10
14	Kyoto	thou	aɴta	a.ɴ.t.a	a ɴ t a		5
15	Hachijo	thou	omi	o.m.i	o m i		4
16	Shuri	thou	ʔʲaː	ʔʲ.aː	ʔʲ aː		10
17	Kochi	thou	oɴsi	o.ɴ.s.i	o ɴ s i		7
18	Sado	thou	ɴna	ɴ.n.a	ɴ n a		6
19	Oki	thou	omae	o.m.ae	o m a e		8
20	Kagoshima	thou	waiː	w.aiː	w a iː		9
1090	Miyako	three	miːʦɨ	m.iː.ʦ.ɨ	m iː ts ɨ		252
1091	Tokyo	three	miʦːu	m.i.ʦː.u	m i tsː u		252
1092	Amami	three	miːʦɨ	m.iː.ʦ.ɨ	m iː ts ɨ		252
1093	Kyoto	three	miʦːu	m.i.ʦː.u	m i tsː u		252
1094	Hachijo	three	miʦːu	m.i.ʦː.u	m i tsː u		252
1095	Shuri	three	miːɕi	m.iː.ɕ.i	m iː ɕ i		252
1096	Kochi	three	mitːu	m.i.tː.u	m i tː u		252
1097	Sado	three	miʦːu	m.i.ʦː.u	m i tsː u		252
1098	Oki	three	miʦːu	m.i.ʦː.u	m i tsː u		252
1099	Kagoshima	three	mi	m.i	m i		252
1740	Miyako	throw	jaɭ	j.a.ɭ	j a ɭ		405
1741	Tokyo	throw	naŋeru	n.a.ŋ.e.r.u	n a ŋ e r u		404
1742	Amami	throw	nagɨruri	n.a.g.ɨ.r.u.r.i	n a g ɨ r u r i		404
1743	Kyoto	throw	horu	h.o.r.u	h o r u		403
1744	Hachijo	throw	hoːru	h.oː.r.u	h oː r u		403
1745	Shuri	throw	nagijuɴ	n.a.g.i.j.u.ɴ	n a g i j u ɴ		404
1746	Kochi	throw	hoːru	h.oː.r.u	h oː r u		403
1747	Sado	throw	nageru	n.a.g.e.r.u	n a g e r u		404
1748	Oki	throw	naŋeru	n.a.ŋ.e.r.u	n a ŋ e r u		404
1749	Kagoshima	throw	nagu	n.a.g.u	n a g u		404
1790	Tokyo	tie	musubu	m.u.s.u.b.u	m u s u b u		415
1791	Amami	tie	musuburi	m.u.s.u.b.u.r.i	m u s u b u r i		415
1792	Kyoto	tie	musubu	m.u.s.u.b.u	m u s u b u		415
1793	Hachijo	tie	musubu	m.u.s.u.b.u	m u s u b u		415
1794	Shuri	tie	musubuɴ	m.u.s.u.b.u.ɴ	m u s u b u ɴ		415
1795	Kochi	tie	musubu	m.u.s.u.b.u	m u s u b u		415
1796	Sado	tie	musubu	m.u.s.u.b.u	m u s u b u		415
1797	Oki	tie	mosubu	m.o.s.u.b.u	m o s u b u		415
1798	Kagoshima	tie	kiːbi	k.iː.b.i	k iː b i		416
432	Miyako	tongue	sɨta	s.ɨ.t.a	s ɨ t a		-102
433	Tokyo	tongue	sita	s.i.t.a	s i t a		-102
434	Amami	tongue	sɨba	s.ɨ.b.a	s ɨ b a		-102
435	Kyoto	tongue	sita	s.i.t.a	s i t a		-102
436	Hachijo	tongue	sita	s.i.t.a	s i t a		-102
437	Shuri	tongue	ʃiba	ʃ.i.b.a	ʃ i b a		-102
438	Kochi	tongue	sita	s.i.t.a	s i t a		-102
439	Sado	tongue	sitabera	s.i.t.a.b.e.r.a	s i t a b e r a		-102
440	Oki	tongue	bero	b.e.r.o	b e r o		-102
441	Kagoshima	tongue	sita	s.i.t.a	s i t a		-102
422	Miyako	tooth	paː	p.aː	p aː		101
423	Tokyo	tooth	ha	h.a	h a		101
424	Amami	tooth	hwa	h.w.a	h w a		101
425	Kyoto	tooth	haː	h.aː	h aː		101
426	Hachijo	tooth	nukaba	n.u.k.a.b.a	n u k a b a		100
427	Shuri	tooth	haː	h.aː	h aː		101
428	Kochi	tooth	ha	h.a	h a		101
429	Sado	tooth	ha	h.a	h a		101
430	Oki	tooth	ɸa	ɸ.a	ɸ a		101
431	Kagoshima	tooth	ha	h.a	h a		101
221	Miyako	tree	kiː	k.iː	k iː		64
222	Tokyo	tree	ki	k.i	k i		64
223	Amami	tree	xɨ	x.ɨ	x ɨ		64
224	Kyoto	tree	kiː	k.iː	k iː		64
225	Hachijo	tree	ki	k.i	k i		64
226	Shuri	tree	kiː	k.iː	k iː		64
227	Kochi	tree	ki	k.i	k i		64
228	Sado	tree	ki	k.i	k i		64
229	Oki	tree	ki	k.i	k i		64
230	Kagoshima	tree	ki	k.i	k i		64
111	Miyako	two	futaːʦɨ	f.u.t.aː.ʦ.ɨ	f u t aː ts ɨ		36
112	Tokyo	two	hutaʦːu	h.u.t.a.ʦː.u	h u t a tsː u		36
113	Amami	two	taːʦɨ	t.aː.ʦ.ɨ	t aː ts ɨ		36
114	Kyoto	two	hutaʦu	h.u.t.a.ʦ.u	h u t a ts u		36
115	Hachijo	two	hutaʦu	h.u.t.a.ʦ.u	h u t a ts u		36
116	Shuri	two	taːɕi	t.aː.ɕ.i	t aː ɕ i		36
117	Kochi	two	hutaːtu	h.u.t.aː.t.u	h u t aː t u		36
118	Sado	two	hutaʦu	h.u.t.a.ʦ.u	h u t a ts u		36
119	Oki	two	ɸutaːʦu	ɸ.u.t.aː.ʦ.u	ɸ u t aː ts u		36
120	Kagoshima	two	hutai	h.u.t.ai	h u t a i		36
1927	Miyako	up	waːra	w.aː.r.a	w aː r a		447
1928	Tokyo	up	ueː	ueː	u eː		447
1929	Amami	up	ʔwɨːʨi	ʔ.w.ɨː.ʨ.i	ʔ w ɨː tɕ i		447
1930	Kyoto	up	ueː	ueː	u eː		447
1931	Hachijo	up	we	w.e	w e		447
1932	Shuri	up	ʔwiːɴkai	ʔ.w.iː.ɴ.k.ai	ʔ w iː ɴ k a i		447
1933	Kochi	up	ue	ue	u e		447
1934	Sado	up	ue	ue	u e		447
1935	Oki	up	ewe	e.w.e	e w e		447
1936	Kagoshima	up	ueː	ueː	u eː		447
640	Miyako	walk	aɭɨfu	a.ɭ.ɨ.f.u	a ɭ ɨ f u		146
641	Tokyo	walk	aruku	a.r.u.k.u	a r u k u		146
642	Amami	walk	ʔakːuri	ʔ.a.kː.u.r.i	ʔ a kː u r i		146
643	Kyoto	walk	aruku	a.r.u.k.u	a r u k u		146
644	Hachijo	walk	jamu	j.a.m.u	j a m u		145
645	Shuri	walk	ʔaʦːuɴ	ʔ.a.ʦː.u.ɴ	ʔ a tsː u ɴ		146
646	Kochi	walk	aruku	a.r.u.k.u	a r u k u		146
647	Sado	walk	aruku	a.r.u.k.u	a r u k u		146
648	Oki	walk	aruku	a.r.u.k.u	a r u k u		146
649	Kagoshima	walk	ajuɴ	a.j.u.ɴ	a j u ɴ		146
1219	Miyako	wash	arau	a.r.au	a r a u		276
1220	Tokyo	wash	arau	a.r.au	a r a u		276
1221	Amami	wash	ʔarauri	ʔ.a.r.au.r.i	ʔ a r a u r i		276
1222	Kyoto	wash	arau	a.r.au	a r a u		276
1223	Hachijo	wash	arau	a.r.au	a r a u		276
1224	Shuri	wash	ʔarajuɴ	ʔ.a.r.a.j.u.ɴ	ʔ a r a j u ɴ		276
1225	Kochi	wash	arau	a.r.au	a r a u		276
1226	Sado	wash	arau	a.r.au	a r a u		276
1227	Oki	wash	arao	a.r.ao	a r a o		276
1228	Kagoshima	wash	airu	ai.r.u	a i r u		276
740	Miyako	water	miʣɨ	m.i.ʣ.ɨ	m i dz ɨ		170
741	Tokyo	water	mizu	m.i.z.u	m i z u		170
742	Amami	water	mɨzɨ	m.ɨ.z.ɨ	m ɨ z ɨ		170
743	Kyoto	water	mizu	m.i.z.u	m i z u		170
744	Hachijo	water	mizu	m.i.z.u	m i z u		170
745	Shuri	water	miʤi	m.i.ʤ.i	m i dʒ i		170
746	Kochi	water	midu	m.i.d.u	m i d u		170
747	Sado	water	mizu	m.i.z.u	m i z u		170
748	Oki	water	mezu	m.e.z.u	m e z u		170
749	Kagoshima	water	miː	m.iː	m iː		170
21	Miyako	we	bantiː	b.a.n.t.iː	b a n t iː		11
22	Tokyo	we	watasitaʨi	w.a.t.a.s.i.t.a.ʨ.i	w a t a s i t a tɕ i		12
23	Amami	we	waxja	w.a.x.j.a	w a x j a		11
24	Kyoto	we	watera	w.a.t.e.r.a	w a t e r a		12
25	Hachijo	we	wareɴisa	w.a.r.e.ɴ.i.s.a	w a r e ɴ i s a		11
26	Shuri	we	watːaː	w.a.tː.aː	w a tː aː		11
27	Kochi	we	asiraː	a.s.i.r.aː	a s i r aː		12
28	Sado	we	oraʨi	o.r.a.ʨ.i	o r a tɕ i		13
29	Oki	we	orara	o.r.a.r.a	o r a r a		13
30	Kagoshima	we	oidoɴ	oi.d.o.ɴ	o i d o ɴ		13
1209	Miyako	wet	mːiɭ	mː.i.ɭ	mː i ɭ		275
1210	Tokyo	wet	nureta	n.u.r.e.t.a	n u r e t a		274
1211	Amami	wet	neːθa	n.eː.θ.a	n eː θ a		274
1212	Kyoto	wet	nureta	n.u.r.e.t.a	n u r e t a		274
1213	Hachijo	wet	pietua	p.ie.t.ua	p i e t u a		273
1214	Shuri	wet	ɴditoːru	ɴ.d.i.t.oː.r.u	ɴ d i t oː r u		274
1215	Kochi	wet	nureta	n.u.r.e.t.a	n u r e t a		274
1216	Sado	wet	nureta	n.u.r.e.t.a	n u r e t a		274
1217	Oki	wet	noreta	n.o.r.e.t.a	n o r e t a		274
1218	Kagoshima	wet	nureita	n.u.r.ei.t.a	n u r e i t a		274
61	Miyako	what	nau	n.au	n a u		21
62	Tokyo	what	nani	n.a.n.i	n a n i		20
63	Amami	what	nuː	n.uː	n uː		21
64	Kyoto	what	nani	n.a.n.i	n a n i		20
65	Hachijo	what	ani	a.n.i	a n i		19
66	Shuri	what	nuː	n.uː	n uː		21
67	Kochi	what	nani	n.a.n.i	n a n i		20
68	Sado	what	nani	n.a.n.i	n a n i		20
69	Oki	what	nani	n.a.n.i	n a n i		20
70	Kagoshima	what	naiː	n.aiː	n a iː		20
1040	Miyako	when	iʦɨ	i.ʦ.ɨ	i ts ɨ		239
1041	Tokyo	when	iʦu	i.ʦ.u	i ts u		239
1042	Amami	when	ʔiʦɨ	ʔ.i.ʦ.ɨ	ʔ i ts ɨ		239
1043	Kyoto	when	iʦu	i.ʦ.u	i ts u		239
1044	Hachijo	when	iʦu	i.ʦ.u	i ts u		239
1045	Shuri	when	ʔiɕi	ʔ.i.ɕ.i	ʔ i ɕ i		239
1046	Kochi	when	itu	i.t.u	i t u		239
1047	Sado	when	iʦu	i.ʦ.u	i ts u		239
1048	Oki	when	eʦu	e.ʦ.u	e ts u		239
1049	Kagoshima	when	iː	iː	iː		239
1050	Miyako	where	izaŋ	i.z.a.ŋ	i z a ŋ		243
1051	Tokyo	where	doko	d.o.k.o	d o k o		240
1052	Amami	where	daː	d.aː	d aː		241
1053	Kyoto	where	doko	d.o.k.o	d o k o		240
1054	Hachijo	where	doko	d.o.k.o	d o k o		240
1055	Shuri	where	maː	m.aː	m aː		242
1056	Kochi	where	doko	d.o.k.o	d o k o		240
1057	Sado	where	doko	d.o.k.o	d o k o		240
1058	Oki	where	doko	d.o.k.o	d o k o		240
1059	Kagoshima	where	doko	d.o.k.o	d o k o		240
890	Miyako	white	sːu	sː.u	sː u		194
891	Tokyo	white	siroi	s.i.r.oi	s i r o i		194
892	Amami	white	sirusari	s.i.r.u.s.a.r.i	s i r u s a r i		194
893	Kyoto	white	siroi	s.i.r.oi	s i r o i		194
894	Hachijo	white	sirokʲa	s.i.r.o.kʲ.a	s i r o kʲ a		194
895	Shuri	white	sirusaɴ	s.i.r.u.s.a.ɴ	s i r u s a ɴ		194
896	Kochi	white	siroi	s.i.r.oi	s i r o i		194
897	Sado	white	siroi	s.i.r.oi	s i r o i		194
898	Oki	white	sireː	s.i.r.eː	s i r eː		194
899	Kagoshima	white	sire	s.i.r.e	s i r e		194
51	Miyako	who	taru	t.a.r.u	t a r u		18
52	Tokyo	who	dare	d.a.r.e	d a r e		18
53	Amami	who	θaru	θ.a.r.u	θ a r u		18
54	Kyoto	who	dare	d.a.r.e	d a r e		18
55	Hachijo	who	dare	d.a.r.e	d a r e		18
56	Shuri	who	taː	t.aː	t aː		18
57	Kochi	who	dare	d.a.r.e	d a r e		18
58	Sado	who	dare	d.a.r.e	d a r e		18
59	Oki	who	dare	d.a.r.e	d a r e		18
60	Kagoshima	who	daiː	d.aiː	d a iː		18
1521	Miyako	wide	p͡sɨsu	p͡s.ɨ.s.u	pˢ ɨ s u		348
1522	Tokyo	wide	hiroi	h.i.r.oi	h i r o i		348
1523	Amami	wide	hirusari	h.i.r.u.s.a.r.i	h i r u s a r i		348
1524	Kyoto	wide	hiroi	h.i.r.oi	h i r o i		348
1525	Hachijo	wide	hirokʲa	h.i.r.o.kʲ.a	h i r o kʲ a		348
1526	Shuri	wide	hwirusaɴ	h.w.i.r.u.s.a.ɴ	h w i r u s a ɴ		348
1527	Kochi	wide	hiroi	h.i.r.oi	h i r o i		348
1528	Sado	wide	hiroi	h.i.r.oi	h i r o i		348
1529	Oki	wide	ɸureː	ɸ.u.r.eː	ɸ u r eː		348
1530	Kagoshima	wide	hire	h.i.r.e	h i r e		348
1447	Miyako	wife	tuʣɨ	t.u.ʣ.ɨ	t u dz ɨ		336
1448	Tokyo	wife	kanai	k.a.n.ai	k a n a i		338
1449	Amami	wife	θuʥi	θ.u.ʥ.i	θ u dʑ i		336
1450	Kyoto	wife	kaka	k.a.k.a	k a k a		338
1451	Hachijo	wife	jome	j.o.m.e	j o m e		337
1452	Shuri	wife	tuʥi	t.u.ʥ.i	t u dʑ i		336
1453	Kochi	wife	kanai	k.a.n.ai	k a n a i		338
1454	Sado	wife	kaːsaɴ	k.aː.s.a.ɴ	k aː s a ɴ		338
1455	Oki	wife	nʲoːba	nʲ.oː.b.a	nʲ oː b a		334
1456	Kagoshima	wife	ukːaita	u.kː.ai.t.a	u kː a i t a		335
1160	Miyako	wind	kaʤi	k.a.ʤ.i	k a dʒ i		266
1161	Tokyo	wind	kaze	k.a.z.e	k a z e		266
1162	Amami	wind	xaze	x.a.z.e	x a z e		266
1163	Kyoto	wind	kaze	k.a.z.e	k a z e		266
1164	Hachijo	wind	kaze	k.a.z.e	k a z e		266
1165	Shuri	wind	kaʤi	k.a.ʤ.i	k a dʒ i		266
1166	Kochi	wind	kaze	k.a.z.e	k a z e		266
1167	Sado	wind	kaze	k.a.z.e	k a z e		266
1168	Oki	wind	kaze	k.a.z.e	k a z e		266
1169	Kagoshima	wind	kaize	k.ai.z.e	k a i z e		266
1278	Miyako	wing	panigazɨ	p.a.n.i.g.a.z.ɨ	p a n i g a z ɨ		292
1279	Tokyo	wing	hane	h.a.n.e	h a n e		294
1280	Amami	wing	haɴge	h.a.ɴ.g.e	h a ɴ g e		294
1281	Kyoto	wing	hane	h.a.n.e	h a n e		294
1282	Hachijo	wing	hane	h.a.n.e	h a n e		294
1283	Shuri	wing	hani	h.a.n.i	h a n i		294
1284	Kochi	wing	tubasa	t.u.b.a.s.a	t u b a s a		293
1285	Sado	wing	hane	h.a.n.e	h a n e		295
1286	Oki	wing	hane	h.a.n.e	h a n e		294
1287	Kagoshima	wing	haine	h.ai.n.e	h a i n e		294
1377	Miyako	with	tu	t.u	t u		310
1378	Tokyo	with	to	t.o	t o		310
1379	Amami	with	θu	θ.u	θ u		310
1380	Kyoto	with	to	t.o	t o		310
1381	Hachijo	with	to	t.o	t o		310
1382	Shuri	with	tu	t.u	t u		310
1383	Kochi	with	to	t.o	t o		310
1384	Sado	with	to	t.o	t o		310
1385	Oki	with	to	t.o	t o		310
1386	Kagoshima	with	to	t.o	t o		310
151	Miyako	woman	midum	m.i.d.u.m	m i d u m		51
152	Tokyo	woman	oɴna	o.ɴ.n.a	o ɴ n a		49
153	Amami	woman	onagu	o.n.a.g.u	o n a g u		49
154	Kyoto	woman	onaŋo	o.n.a.ŋ.o	o n a ŋ o		49
155	Hachijo	woman	oɴnago	o.ɴ.n.a.g.o	o ɴ n a g o		49
156	Shuri	woman	winagu	w.i.n.a.g.u	w i n a g u		49
157	Kochi	woman	onago	o.n.a.g.o	o n a g o		49
158	Sado	woman	oɴna	o.ɴ.n.a	o ɴ n a		49
159	Oki	woman	nʲoːba	nʲ.oː.b.a	nʲ oː b a		50
160	Kagoshima	woman	onago	o.n.a.g.o	o n a g o		49
1239	Miyako	worm	musɨ	m.u.s.ɨ	m u s ɨ		281
1240	Tokyo	worm	musi	m.u.s.i	m u s i		281
1241	Amami	worm	musi	m.u.s.i	m u s i		281
1242	Kyoto	worm	musi	m.u.s.i	m u s i		281
1243	Hachijo	worm	musime	m.u.s.i.m.e	m u s i m e		281
1244	Shuri	worm	musi	m.u.s.i	m u s i		281
1245	Kochi	worm	musi	m.u.s.i	m u s i		281
1246	Sado	worm	musi	m.u.s.i	m u s i		281
1247	Oki	worm	mosi	m.o.s.i	m o s i		281
1248	Kagoshima	worm	muiɕ	m.ui.ɕ	m ui ɕ		281
1000	Miyako	ye	vːadu	vː.a.d.u	vː a d u		222
1001	Tokyo	ye	aɴtataʨi	a.ɴ.t.a.t.a.ʨ.i	a ɴ t a t a tɕ i		224
1002	Amami	ye	ʔʲaxja	ʔʲ.a.x.j.a	ʔʲ a x j a		222
1003	Kyoto	ye	aɴtara	a.ɴ.t.a.r.a	a ɴ t a r a		224
1004	Hachijo	ye	omiɴsia	o.m.i.ɴ.s.ia	o m i ɴ s i a		223
1005	Shuri	ye	ʔitːaː	ʔ.i.tː.aː	ʔ i tː aː		222
1006	Kochi	ye	oɴsiraː	o.ɴ.s.i.r.aː	o ɴ s i r aː		226
1007	Sado	ye	unaʨi	u.n.a.ʨ.i	u n a tɕ i		225
1008	Oki	ye	omaera	o.m.ae.r.a	o m a e r a		227
1009	Kagoshima	ye	waidoɴ	w.ai.d.o.ɴ	w a i d o ɴ		228
1977	Miyako	year	tusɨ	t.u.s.ɨ	t u s ɨ		458
1978	Tokyo	year	tosi	t.o.s.i	t o s i		458
1979	Amami	year	θusi	θ.u.s.i	θ u s i		458
1980	Kyoto	year	tosi	t.o.s.i	t o s i		458
1981	Hachijo	year	tosi	t.o.s.i	t o s i		458
1982	Shuri	year	tusi	t.u.s.i	t u s i		458
1983	Kochi	year	tosi	t.o.s.i	t o s i		458
1984	Sado	year	tosi	t.o.s.i	t o s i		458
1985	Oki	year	tosi	t.o.s.i	t o s i		458
1986	Kagoshima	year	toɕ	t.o.ɕ	t o ɕ		458
880	Miyako	yellow	ʦɨːru	ʦ.ɨː.r.u	ts ɨː r u		193
881	Tokyo	yellow	kiːroi	k.iː.r.oi	k iː r o i		193
882	Amami	yellow	kiːsari	k.iː.s.a.r.i	k iː s a r i		193
883	Kyoto	yellow	kiːroi	k.iː.r.oi	k iː r o i		193
884	Hachijo	yellow	kiːrokʲa	k.iː.r.o.kʲ.a	k iː r o kʲ a		193
885	Shuri	yellow	ʨiːru	ʨ.iː.r.u	tɕ iː r u		193
886	Kochi	yellow	kiːroi	k.iː.r.oi	k iː r o i		193
887	Sado	yellow	kiːroi	k.iː.r.oi	k iː r o i		193
888	Oki	yellow	kiːro	k.iː.r.o	k iː r o		193
889	Kagoshima	yellow	kiː	k.iː	k iː		193
